Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,lat,lng,Spring_tavg,Spring_tmin,Spring_tmax,Spring_prcp,Spring_tsun,Summer_tavg,Summer_tmin,Summer_tmax,Summer_prcp,Summer_tsun,Fall_tavg,Fall_tmin,Fall_tmax,Fall_prcp,Fall_tsun
Moscato d'Asti 2019,Italy,Moscato d'Asti,G.D. Vajra,3.9,312,15.2,2019,42.83333,12.83333,10.944860617319742,5.61612343788147,15.99802335103353,4.016845901807149,32957.818359375,20.684879302978516,13.892772356669107,26.438435236612957,1.5591397881507874,46079.90234375,13.052374521891275,7.969582398732503,18.79178587595622,3.1346237659454346,29003.87109375
Blanc de Blancs Brut Champagne 2007,France,Champagne,Deutz,4.2,313,74.9,2007,45.831944,-0.906667,11.887059211730957,7.829263528188069,15.967883745829264,2.1757347782452903,34452.123697916664,21.533185323079426,16.763761520385742,26.10403060913086,0.9475627243518829,44411.329427083336,16.09959061940511,12.59349282582601,20.157435417175293,3.547992785771688,27302.920572916668
Cabochon Brut 2008,Italy,Franciacorta,Monte Rossa,4.2,322,99.0,2008,45.5891866,10.076411,13.366593360900879,7.309982061386108,18.364552179972332,2.2672043442726135,37989.571614583336,21.322455724080402,16.36446221669515,25.43381690979004,3.1894265015920005,44529.356770833336,12.241085370381674,8.592419147491455,15.876684188842773,2.7721146742502847,30232.847005208332
Assemblage Brut Champagne 2008,France,Champagne,Bruno Paillard,4.3,331,68.19,2008,45.831944,-0.906667,13.325702667236328,9.315804481506348,17.472184499104817,2.2826882004737854,34636.962890625,18.634504954020183,14.564908345540365,22.5864315032959,1.6996057828267415,42903.044270833336,12.892894744873047,9.019908428192139,17.159442901611328,1.0236559609572093,30001.171875
Brut Premier Champagne 2012,France,Champagne Premier Cru,Louis Roederer,4.1,333,62.9,2012,45.621911,-0.2826,14.157804489135742,9.029905001322428,19.28304163614909,0.8356272081534067,38405.735677083336,19.314550399780273,14.538381576538086,23.97313181559245,1.7974910736083984,41130.674479166664,15.690938631693522,11.887574831644693,20.072468121846516,1.3034050067265828,29085.374348958332
RSV Blush Espumante 2015,Brazil,Vale dos Vinhedos,Casa Valduga,3.9,340,14.95,2015,-29.1790429,-51.5789598,17.334187507629395,13.857596397399902,21.855392456054688,5.751648743947347,27900.267578125,13.61441453297933,9.714568456013998,18.639263153076172,6.332043091456096,24623.430338541668,18.816413243611652,14.566234588623047,24.024819056193035,5.910573641459147,30425.521484375
Blanc de Blancs Champagne (Extra Cuvée de Réserve) 2012,France,Champagne,Pol Roger,4.2,343,77.79,2012,45.831944,-0.906667,14.226979891459147,9.21580425898234,19.2163241704305,0.6416845818360647,39372.106119791664,19.29712168375651,14.848707516988119,23.680267333984375,1.7554123004277546,42400.75,15.879158973693846,12.244102160135904,20.07931645711263,1.0970967411994934,28894.052734375
Franciacorta Satèn 2011,Italy,Franciacorta,Bellavista,4.2,344,48.4,2011,45.5891866,10.076411,10.631801764170328,5.086110909779866,15.063064575195312,3.8732974529266357,34916.823567708336,21.329932530721027,16.5613800684611,25.22784996032715,4.028136253356934,44103.690104166664,12.218379179636637,8.959104220072428,15.169730504353842,6.203907012939453,24969.66796875
Signature Chardonnay - Pinot Noir 2019,South Africa,Stellenbosch,Spier,3.6,352,6.5,2019,-33.934444,18.869167,17.679622968037922,12.825216929117838,23.952044169108074,1.5060215542713802,33101.468098958336,12.31740697224935,7.907206058502197,17.490377108256023,2.8732616901397705,28255.05078125,16.432318369547527,10.980485916137695,22.804229736328125,1.0185662508010864,40138.272135416664
Cuvée Nicolas François Billecart Brut Champagne 2006,France,Champagne,Billecart-Salmon,4.5,355,144.27,2006,45.831944,-0.906667,12.190465927124023,7.750141620635986,16.641969680786133,1.3188889026641846,37650.3046875,21.4609800974528,16.42585817972819,26.4530086517334,0.5212545096874237,45406.325520833336,14.702623049418131,10.838797251383463,19.108026186625164,1.5908601880073547,29617.76953125
Réserve Brut Champagne 2006,France,Champagne,Pol Roger,4.2,358,69.0,2006,45.831944,-0.906667,12.190465927124023,7.750141620635986,16.641969680786133,1.3188889026641846,37650.3046875,21.4609800974528,16.42585817972819,26.4530086517334,0.5212545096874237,45406.325520833336,14.702623049418131,10.838797251383463,19.108026186625164,1.5908601880073547,29617.76953125
Cuvée Esplendor Vinyes Propies 2013,Spain,Penedès,Vardon Kennett,3.9,360,38.79,2013,41.3463825,1.6995213,13.514118830362955,8.958797295888266,18.017954508463543,1.399319052696228,41222.087239583336,22.910492579142254,18.842005411783855,26.90420913696289,0.8862723906834921,46615.921875,16.295830726623535,13.11825974782308,19.786951700846355,3.4433332284291587,30902.473958333332
Amour de Deutz Millésime Brut Champagne 2007,France,Champagne,Deutz,4.5,363,139.0,2007,45.831944,-0.906667,11.887059211730957,7.829263528188069,15.967883745829264,2.1757347782452903,34452.123697916664,21.533185323079426,16.763761520385742,26.10403060913086,0.9475627243518829,44411.329427083336,16.09959061940511,12.59349282582601,20.157435417175293,3.547992785771688,27302.920572916668
Concerto Lambrusco Reggiano 2018,Italy,Reggiano,Medici Ermete,3.8,371,8.28,2018,44.4001918,10.4177622,11.693255106608072,6.706568241119385,16.490994453430176,1.7731541395187378,39245.548177083336,22.235737482706707,16.797697067260742,27.434508005777996,0.8138709664344788,46196.97265625,11.079665501912435,7.079561074574788,15.51291306813558,4.478171984354655,28395.945963541668
Rosé Brut Champagne (Extra Cuvée de Réserve) 2009,France,Champagne,Pol Roger,4.1,383,68.0,2009,45.831944,-0.906667,11.752159118652344,7.7987434069315595,15.491091092427572,2.803046623865763,32139.9609375,18.752808888753254,14.311879475911459,22.954030354817707,1.5346953868865967,44525.17578125,12.856937090555826,9.491808096567791,16.382901827494305,2.0071685314178467,25658.888346354168
Weisser Mulatschak 2019,Austria,Burgenland,Meinklang,4.3,391,11.5,2019,47.5000001,16.4166666,11.367276589075724,7.309473117192586,15.597160498301188,2.28863795598348,33879.134114583336,21.033786137898762,17.03841495513916,25.17065493265788,2.36831533908844,42804.670572916664,12.195910771687826,9.258774280548094,15.841480255126953,2.3058064778645835,25311.174153645832
Kaapse Vonkel Brut Rosé 2017,South Africa,Stellenbosch,Simonsig,3.8,405,14.08,2017,-33.934444,18.869167,17.572889010111492,12.539417584737143,23.65113894144694,1.7905017336209614,35929.696614583336,12.018603960673014,6.962714831034343,17.460689544677734,3.647706230481466,29735.656901041668,16.300386746724445,10.692087809244791,22.253504435221355,0.8850179314613342,41214.356770833336
Cuvée William Deutz Millesimé Brut Champagne 2006,France,Champagne,Deutz,4.4,412,125.0,2006,45.831944,-0.906667,12.190465927124023,7.750141620635986,16.641969680786133,1.3188889026641846,37650.3046875,21.4609800974528,16.42585817972819,26.4530086517334,0.5212545096874237,45406.325520833336,14.702623049418131,10.838797251383463,19.108026186625164,1.5908601880073547,29617.76953125
‘61 Franciacorta Satèn 1961,Italy,Franciacorta,Berlucchi,3.9,421,19.9,1961,45.5891866,10.076411,10.875349839528402,5.318100531895955,15.490968068440756,2.689032196998596,35627.636067708336,19.59669812520345,14.638602256774902,23.795986811319988,3.6310035387674966,43943.602864583336,11.7002272605896,8.04379932085673,15.0464874903361,6.632329940795898,25358.033854166668
Crede Valdobbiadene Prosecco Superiore Brut 2017,Italy,Conegliano-Valdobbiadene Prosecco,Bisol,3.8,455,19.98,2017,45.9018627,12.0015464,10.656731446584066,5.346030235290527,15.11681874593099,4.837921063105266,34792.296223958336,20.31125322977702,14.884739557902018,24.584291458129883,5.193763494491577,44620.0234375,12.208286921183268,8.122087955474854,16.123682657877605,3.469534158706665,26647.901692708332
Millesimé Brut Champagne 2006,France,Champagne,Charles Heidsieck,4.3,469,85.95,2006,45.831944,-0.906667,12.190465927124023,7.750141620635986,16.641969680786133,1.3188889026641846,37650.3046875,21.4609800974528,16.42585817972819,26.4530086517334,0.5212545096874237,45406.325520833336,14.702623049418131,10.838797251383463,19.108026186625164,1.5908601880073547,29617.76953125
Blanc de Blancs Brut Champagne (Vintage) 2011,France,Champagne,Louis Roederer,4.2,482,67.26,2011,45.831944,-0.906667,11.418988227844238,7.148600021998088,15.755679448445639,1.4872042338053386,37523.614583333336,20.006350835164387,15.382399241129557,24.535428365071613,1.200824320316315,43068.02734375,13.458086967468262,9.70978307723999,17.433868726094563,2.1889605720837912,27233.801432291668
Perlé 2014,Italy,Trento,Ferrari,3.9,483,25.89,2014,46.1029536,11.1297425,7.628155549367269,3.9722958405812583,11.056740601857504,7.831684271494548,28691.96875,18.488894780476887,14.356453895568848,22.122564951578777,3.363835255304972,44974.02734375,10.6146772702535,7.6804319222768145,13.685162862141928,3.7007526954015098,25101.417317708332
Alexandra Champagne Rosé (Grande Cuvée) 2004,France,Champagne,Laurent-Perrier,4.6,503,349.0,2004,45.831944,-0.906667,13.265933990478516,8.680929978688559,17.920965830485027,1.4541935523351033,37245.825520833336,22.53172492980957,17.56711260477702,27.5274715423584,1.4741577406724293,46278.485677083336,14.240835825602213,10.459855079650879,18.33942476908366,2.68430103858312,25763.978515625
Vendemmia Brut 2013,Italy,Franciacorta,Bellavista,4.2,535,37.9,2013,45.5891866,10.076411,11.724685033162435,5.812060991923015,16.84437306722005,3.4618279536565146,36386.650390625,22.480735778808594,17.16329797108968,27.129265467325848,2.24462362130483,46244.859375,13.908615430196127,10.446165084838867,17.078978220621746,4.325591405232747,24975.341145833332
Millésimé Brut Champagne 2013,France,Champagne,Taittinger,4.2,573,60.63,2013,45.831944,-0.906667,12.41511058807373,8.040732860565186,16.857632954915363,2.3355556229750314,37329.178385416664,19.737826665242512,15.226252873738607,24.30971082051595,1.2696056962013245,43709.716145833336,14.155823389689127,10.596306165059408,18.038814226786297,2.670035799344381,25688.786458333332
Cristal Rosé Brut Champagne (Millésimé) 2007,France,Champagne,Louis Roederer,4.6,613,495.0,2007,45.831944,-0.906667,11.887059211730957,7.829263528188069,15.967883745829264,2.1757347782452903,34452.123697916664,21.533185323079426,16.763761520385742,26.10403060913086,0.9475627243518829,44411.329427083336,16.09959061940511,12.59349282582601,20.157435417175293,3.547992785771688,27302.920572916668
Brut Champagne 2008,France,Champagne,Barons de Rothschild (Lafite),4.1,619,90.43,2008,45.831944,-0.906667,13.325702667236328,9.315804481506348,17.472184499104817,2.2826882004737854,34636.962890625,18.634504954020183,14.564908345540365,22.5864315032959,1.6996057828267415,42903.044270833336,12.892894744873047,9.019908428192139,17.159442901611328,1.0236559609572093,30001.171875
